20110311_144600 Lat:38.1030 Lon:142.8600 Dep: 24.0 Mag: 9.00
38.103,142.860, 41.4087,141.4486,   0.25169,   1.33963,   7.32333,  10.14819, 279,201103111446
38.103,142.860, 37.3724,138.5579,   0.73409,   2.17227,  11.71980,  16.21251,  10,201103111446
38.103,142.860, 35.7107,139.6859,   1.31307,   4.78656,  22.12980,  26.34505, 150,201103111446
38.103,142.860, 41.4053,141.1691,   0.86113,   1.81266,   6.16522,  10.77175, 279,201103111446
38.103,142.860, 35.2988,140.0755,   1.11190,   7.25966,  19.73742,  21.10735,  93,201103111446
38.103,142.860, 35.6990,139.5029,   1.97877,   3.30242,  21.73875,  26.05385, 150,201103111446
38.103,142.860, 35.5291,139.7062,   1.15063,   3.63821,  22.06401,  26.39056, 155,201103111446
38.103,142.860, 35.3738,139.9159,   1.35923,   6.35465,  24.00866,  24.68163,  93,201103111446
38.103,142.860, 37.1268,138.4440,   0.78058,   2.98028,  11.97358,  14.12274,  10,201103111446
38.103,142.860, 35.3083,139.8598,   1.24370,   4.31314,  21.01539,  22.99760, 136,201103111446
38.103,142.860, 35.6282,139.4034,   2.12602,   3.42405,  20.74611,  25.19098, 155,201103111446
38.103,142.860, 35.4371,139.6340,   1.30802,   4.08074,  23.71661,  24.64693, 155,201103111446
38.103,142.860, 35.5782,139.4156,   2.15480,   3.47808,  20.23033,  24.59364, 155,201103111446
38.103,142.860, 35.4544,139.5387,   1.36885,   4.27992,  24.05409,  24.61609, 155,201103111446
38.103,142.860, 35.2727,139.6579,   1.30677,   3.36520,  17.45861,  20.31715, 136,201103111446
38.103,142.860, 41.9370,143.2403,   0.32337,   1.73899,  12.36622,  10.19526, 350,201103111446
38.103,142.860, 35.3192,139.5462,   1.17545,   2.60320,  20.16120,  20.28269, 136,201103111446
38.103,142.860, 35.1105,139.8351,   1.58205,   4.31775,  14.61411,  16.56915, 172,201103111446
38.103,142.860, 35.4424,139.3618,   0.96276,   1.96414,  20.07015,  22.32393, 155,201103111446
38.103,142.860, 35.3385,139.4901,   0.91562,   3.01859,  20.81621,  20.79464, 136,201103111446
38.103,142.860, 41.7162,141.0025,   0.18304,   1.47832,   6.52373,  10.79013, 239,201103111446
38.103,142.860, 34.9707,139.9459,   1.76243,   3.10864,  12.86946,  12.98364, 172,201103111446
38.103,142.860, 35.1441,139.6218,   2.21693,   3.02785,  13.89661,  17.56451, 136,201103111446
38.103,142.860, 35.3355,139.3504,   3.68757,   4.70779,  17.77802,  20.27460,  94,201103111446
38.103,142.860, 34.9083,139.8979,   1.12887,   3.60258,  12.98071,  12.13233, 172,201103111446
38.103,142.860, 35.3794,139.2048,   2.00393,   3.13002,  16.53828,  20.29428,  94,201103111446
38.103,142.860, 41.7701,140.7383,   0.42827,   1.13657,   7.67240,  11.69257, 239,201103111446
38.103,142.860, 42.1306,142.9353,   0.74614,   2.14743,   9.97869,  10.05410, 280,201103111446
38.103,142.860, 42.1678,142.7673,   0.70090,   2.79713,   9.30687,   9.45880, 280,201103111446
38.103,142.860, 35.3608,139.0826,   1.58102,   2.28200,  14.13613,  19.32921,  94,201103111446
38.103,142.860, 35.0966,139.3778,   3.69413,   6.55835,  15.35395,  22.89991,  94,201103111446
38.103,142.860, 35.2641,139.1520,   3.34941,   3.50221,  13.59717,  18.75395,  94,201103111446
38.103,142.860, 41.8995,140.6958,   0.17409,   0.87489,   6.87451,  11.20250, 239,201103111446
38.103,142.860, 34.7396,139.8393,   1.74583,   2.94785,   6.11340,   4.51273, 172,201103111446
38.103,142.860, 42.2528,142.5643,   0.57803,   2.59329,   8.06304,   9.40540, 280,201103111446
38.103,142.860, 34.8931,139.5711,   1.34402,   4.26274,   7.64387,   4.74196,  73,201103111446
38.103,142.860, 34.7983,139.6435,   1.95733,   4.03872,   7.73293,   4.89620, 172,201103111446
38.103,142.860, 34.9413,139.4213,   2.21280,   7.76026,   6.46241,   4.89186,  73,201103111446
38.103,142.860, 35.3091,138.9349,   4.77589,   3.10204,  13.37761,  18.98320,  94,201103111446
38.103,142.860, 41.9352,140.3695,   0.58309,   1.40888,   6.66224,  11.77919,  15,201103111446
38.103,142.860, 35.1971,138.9127,   1.23620,   2.66679,  11.41475,  17.62394, 134,201103111446
38.103,142.860, 41.8691,140.1270,   0.27433,   1.84407,   8.49695,  12.77193,  15,201103111446
38.103,142.860, 34.7852,139.3909,   0.39194,   1.81074,   9.02513,  11.59067,  73,201103111446
38.103,142.860, 34.9524,139.1378,   0.33679,   1.51797,   8.84435,  13.66659,  77,201103111446
38.103,142.860, 42.0963,140.5633,   0.51189,   1.35005,   5.65582,  10.57088, 164,201103111446
38.103,142.860, 34.6874,139.4412,   0.45474,   1.66480,   9.42396,  10.83207,  73,201103111446
