20110311_144600 Lat:38.1030 Lon:142.8600 Dep: 24.0 Mag: 9.00
38.103,142.860, 37.8013,139.1442,   1.44594,   4.53131,  16.75378,  18,201103111446
38.103,142.860, 35.7077,140.5680,   2.14645,   3.77579,  19.83731, 250,201103111446
38.103,142.860, 37.7638,138.8834,   1.16946,   3.21517,  13.42653,  18,201103111446
38.103,142.860, 35.7234,140.2267,   1.34158,   3.23653,  21.94975,  93,201103111446
38.103,142.860, 35.7943,140.0564,   1.25217,   3.05220,  20.94249,  93,201103111446
38.103,142.860, 35.5727,140.3333,   2.01992,   7.17145,  23.32595,  93,201103111446
38.103,142.860, 35.7660,139.9665,   1.26090,   4.03834,  22.48223, 150,201103111446
38.103,142.860, 37.3043,138.8121,   0.91894,   3.68697,  13.37972,  10,201103111446
38.103,142.860, 35.7868,139.9031,   1.13088,   3.41552,  21.06201, 150,201103111446
38.103,142.860, 41.2256,141.3958,   0.70736,   1.69959,   5.90714, 279,201103111446
38.103,142.860, 35.6335,140.0784,   1.37517,   5.14911,  25.22603,  93,201103111446
38.103,142.860, 35.6082,140.1022,   1.08709,   5.70562,  24.76673,  93,201103111446
38.103,142.860, 35.7138,139.8971,   1.07041,   3.86941,  23.13973, 150,201103111446
38.103,142.860, 35.7401,139.8624,   1.11325,   3.57323,  22.92080, 150,201103111446
38.103,142.860, 35.6947,139.9176,   0.94027,   3.61252,  24.26362, 150,201103111446
38.103,142.860, 35.4327,140.2905,   1.22087,   7.69525,  21.91168,  93,201103111446
38.103,142.860, 35.7254,139.8249,   1.46091,   4.04758,  22.25854, 150,201103111446
38.103,142.860, 35.8098,139.7212,   1.18702,   4.61415,  20.03455, 150,201103111446
38.103,142.860, 35.7313,139.8121,   1.25759,   4.14470,  22.41757, 150,201103111446
38.103,142.860, 35.6537,139.9023,   1.44847,   4.40588,  25.23243, 150,201103111446
38.103,142.860, 41.1976,140.9972,   0.56498,   2.09041,   6.02321, 279,201103111446
38.103,142.860, 35.6704,139.8635,   1.16416,   4.07945,  24.76666, 150,201103111446
38.103,142.860, 35.6890,139.8354,   1.15293,   3.84287,  23.06240, 150,201103111446
38.103,142.860, 35.6876,139.8193,   1.24855,   3.87384,  23.78650, 150,201103111446
38.103,142.860, 35.3872,140.2370,   1.74096,   6.47552,  25.29815,  93,201103111446
38.103,142.860, 41.2948,141.1972,   2.03330,   2.48110,   5.94431, 279,201103111446
38.103,142.860, 35.6596,139.8343,   1.16856,   4.19434,  24.71213, 150,201103111446
38.103,142.860, 35.6874,139.7962,   1.45651,   4.20407,  22.87258, 150,201103111446
38.103,142.860, 35.6657,139.8087,   1.08830,   4.27389,  24.43199, 150,201103111446
38.103,142.860, 35.4769,140.0489,   1.55750,   5.40517,  25.93933,  93,201103111446
38.103,142.860, 35.6685,139.7893,   1.14262,   4.00254,  24.03579, 150,201103111446
38.103,142.860, 35.6474,139.8093,   1.16124,   4.16238,  24.63914, 150,201103111446
38.103,142.860, 35.6485,139.7990,   1.29161,   4.06345,  24.23476, 150,201103111446
38.103,142.860, 41.4087,141.4486,   0.25169,   1.33963,   7.32333, 279,201103111446
38.103,142.860, 37.3724,138.5579,   0.73409,   2.17227,  11.71980,  10,201103111446
38.103,142.860, 35.7107,139.6859,   1.31307,   4.78656,  22.12980, 150,201103111446
38.103,142.860, 41.4053,141.1691,   0.86113,   1.81266,   6.16522, 279,201103111446
38.103,142.860, 35.2988,140.0755,   1.11190,   7.25966,  19.73742,  93,201103111446
38.103,142.860, 35.6990,139.5029,   1.97877,   3.30242,  21.73875, 150,201103111446
38.103,142.860, 35.5291,139.7062,   1.15063,   3.63821,  22.06401, 155,201103111446
38.103,142.860, 35.3738,139.9159,   1.35923,   6.35465,  24.00866,  93,201103111446
38.103,142.860, 37.1268,138.4440,   0.78058,   2.98028,  11.97358,  10,201103111446
38.103,142.860, 35.3083,139.8598,   1.24370,   4.31314,  21.01539, 136,201103111446
38.103,142.860, 35.6282,139.4034,   2.12602,   3.42405,  20.74611, 155,201103111446
38.103,142.860, 35.4371,139.6340,   1.30802,   4.08074,  23.71661, 155,201103111446
38.103,142.860, 35.5782,139.4156,   2.15480,   3.47808,  20.23033, 155,201103111446
38.103,142.860, 35.4544,139.5387,   1.36885,   4.27992,  24.05409, 155,201103111446
38.103,142.860, 35.2727,139.6579,   1.30677,   3.36520,  17.45861, 136,201103111446
38.103,142.860, 41.9370,143.2403,   0.32337,   1.73899,  12.36622, 350,201103111446
38.103,142.860, 35.3192,139.5462,   1.17545,   2.60320,  20.16120, 136,201103111446
38.103,142.860, 35.1105,139.8351,   1.58205,   4.31775,  14.61411, 172,201103111446
38.103,142.860, 35.4424,139.3618,   0.96276,   1.96414,  20.07015, 155,201103111446
38.103,142.860, 35.3385,139.4901,   0.91562,   3.01859,  20.81621, 136,201103111446
38.103,142.860, 41.7162,141.0025,   0.18304,   1.47832,   6.52373, 239,201103111446
38.103,142.860, 34.9707,139.9459,   1.76243,   3.10864,  12.86946, 172,201103111446
38.103,142.860, 35.1441,139.6218,   2.21693,   3.02785,  13.89661, 136,201103111446
38.103,142.860, 35.3355,139.3504,   3.68757,   4.70779,  17.77802,  94,201103111446
38.103,142.860, 34.9083,139.8979,   1.12887,   3.60258,  12.98071, 172,201103111446
38.103,142.860, 35.3794,139.2048,   2.00393,   3.13002,  16.53828,  94,201103111446
38.103,142.860, 41.7701,140.7383,   0.42827,   1.13657,   7.67240, 239,201103111446
38.103,142.860, 42.1306,142.9353,   0.74614,   2.14743,   9.97869, 280,201103111446
38.103,142.860, 42.1678,142.7673,   0.70090,   2.79713,   9.30687, 280,201103111446
38.103,142.860, 35.3608,139.0826,   1.58102,   2.28200,  14.13613,  94,201103111446
38.103,142.860, 35.0966,139.3778,   3.69413,   6.55835,  15.35395,  94,201103111446
38.103,142.860, 35.2641,139.1520,   3.34941,   3.50221,  13.59717,  94,201103111446
38.103,142.860, 41.8995,140.6958,   0.17409,   0.87489,   6.87451, 239,201103111446
38.103,142.860, 34.7396,139.8393,   1.74583,   2.94785,   6.11340, 172,201103111446
38.103,142.860, 42.2528,142.5643,   0.57803,   2.59329,   8.06304, 280,201103111446
38.103,142.860, 34.8931,139.5711,   1.34402,   4.26274,   7.64387,  73,201103111446
38.103,142.860, 34.7983,139.6435,   1.95733,   4.03872,   7.73293, 172,201103111446
38.103,142.860, 34.9413,139.4213,   2.21280,   7.76026,   6.46241,  73,201103111446
38.103,142.860, 35.3091,138.9349,   4.77589,   3.10204,  13.37761,  94,201103111446
38.103,142.860, 41.9352,140.3695,   0.58309,   1.40888,   6.66224,  15,201103111446
38.103,142.860, 35.1971,138.9127,   1.23620,   2.66679,  11.41475, 134,201103111446
38.103,142.860, 41.8691,140.1270,   0.27433,   1.84407,   8.49695,  15,201103111446
38.103,142.860, 34.7852,139.3909,   0.39194,   1.81074,   9.02513,  73,201103111446
38.103,142.860, 34.9524,139.1378,   0.33679,   1.51797,   8.84435,  77,201103111446
38.103,142.860, 42.0963,140.5633,   0.51189,   1.35005,   5.65582, 164,201103111446
38.103,142.860, 34.6874,139.4412,   0.45474,   1.66480,   9.42396,  73,201103111446
